uid,label,direction_std,duration,e2e_distance,hjorthRatio,hjorthRatio2,hjorthRatio3,mean_step_speed,stddev_step_speed,track_length
lab_2_4,0,0.015572979972884628,303.0,21.540659228538015,0.00018039703080768518,0.00021394093459764442,46056,0.0727721087289137,0.0008418075742379896,22.04994894486085
lab_2_5,1,9.278658249138704,37.0,439.7101317913882,38561.14527675093,0.0,703,14.69731889148386,3.3635014087043094,543.8007989849028
lab_2_6,1,9.095992911407677,104.0,542.2739160239961,162167.4970631302,0.00011646868153314109,178,9.911454996930708,3.4187335877218166,1030.7913196807935
lab_2_7,1,9.241089073952661,44.0,77.0,24807.444944057013,0.0,990,8.528467844070706,3.9655344539392483,375.25258513911103
lab_2_9,1,6.637412122385055,101.0,1002.0144709533889,683569.6254900338,1.5837563674868085e-06,193,11.23574927563762,4.029657086503839,1134.8106768393995
lab_2_10,1,7.571278828707923,21.0,84.8528137423857,20897.805674867224,0.0,231,7.203504630840061,4.664795252500532,151.27359724764128
lab_2_11,1,3.0872097754332897,9.0,170.3202865192517,52207.06621222726,0.0,45,19.002322870005955,2.5648376577700662,171.02090583005358
lab_2_12,1,3.344772040064913,4.0,40.311288741492746,1753.2428317465765,0.0,10,10.520108416386648,1.4412907088685463,42.08043366554659
lab_2_13,1,7.268358343528859,146.0,505.72917653621687,10437.77696822864,0.0009909722143026506,347,7.549634571381651,2.798328689599803,1102.246647421721
lab_2_14,1,5.082978142782045,10.0,103.23759005323593,34045.53302413173,0.0,55,10.466302716166888,4.782590747027977,104.66302716166888
lab_2_15,1,11.200917623123562,120.0,586.436697351044,69695.95829356098,1.5136822150627948e-05,107,11.716219677069347,3.474658555693355,1405.9463612483216
lab_2_16,1,8.234338168972156,110.0,747.5433097821156,258189.14671761455,1.688075611397865e-06,97,10.36740019551718,2.5504689737360784,1140.4140215068896
lab_2_17,1,4.251183642031551,21.0,213.74049686477292,50199.08917426797,0.0,231,10.690850662840187,2.7152124726282807,224.50786391964394
lab_2_18,1,2.856800774208112,46.0,549.8881704492287,256399.88239907948,0.0,1081,12.157899982548983,1.8019606632018357,559.2633991972532
lab_2_19,1,3.5854828193696227,39.0,402.7964746618322,119846.54909782019,0.0,780,10.753185950308056,1.9734824406967584,419.3742520620142
lab_2_20,1,8.177397048279305,26.0,305.8512710452582,146364.29016331676,0.0,351,13.92191464191693,3.3808715892768104,361.96978068984015
lab_3_0,1,5.142692211827215,73.0,232.76812496559748,7766.648160355073,0.009681725890629244,2302,4.975789698580143,3.4432540437426793,363.2326479963504
lab_3_1,0,0.7864826707694696,299.0,19.4164878389476,0.03546514723139536,0.0011765039751517408,38238,0.1680123997266275,0.7710666508327243,50.23570751826162
lab_3_2,0,0.04650913153954236,299.0,8.06225774829855,0.0038250156755074787,6.559082990047369e-05,40322,0.04838913049210189,0.023423334206201123,14.468350017138466
lab_3_3,0,0.0717696976298517,299.0,5.0,0.05883045636785984,0.005168416328116392,34734,0.05769329799128839,0.04584770217777604,17.25029609939523
lab_3_4,0,0.08429993601208684,299.0,9.848857801796104,0.03484139538455357,0.007950636731630222,32124,0.08776825853865788,0.022095498499940684,26.242709303058707
lab_3_5,0,0.14246882733859859,299.0,6.0,0.09513114554780802,0.002216911642882066,29615,0.115018798935133,0.08643334260724865,34.39062088160477
lab_3_6,0,0.13532313236354998,299.0,8.06225774829855,0.06613590849615059,0.00024862673279207816,44410,0.1282289383020005,0.05095832368886586,38.340452552298146
lab_3_7,0,0.06358016285921729,299.0,8.06225774829855,0.03074703805048006,0.009110937012357004,32573,0.061555212854709405,0.03131220366200077,18.405008643558112
lab_3_8,0,0.11074650464442988,299.0,18.35755975068582,0.009794159489672074,0.00014308368582654027,44777,0.11567428027281162,0.05151487118882423,34.586609801570674
lab_3_9,0,0.07860719756513093,299.0,19.313207915827967,0.003179450362004348,0.0007810537736370744,43250,0.07835651286223519,0.06489654258815691,23.42859734580832
lab_3_10,0,0.093627223135769,299.0,12.806248474865697,0.018000937395037338,0.0005076425705412159,44850,0.0895632416510553,0.05078300935617203,26.779409253665534
lab_3_11,0,0.045696462523630035,299.0,26.419689627245813,0.0015214555251328041,0.00024371054300489727,44850,0.0994428313359263,0.0026093897032862814,29.73340656944196
lab_3_13,1,4.276724846120338,63.0,444.28819475651164,81763.28544784305,0.010797129830326097,1599,7.784264001902853,2.7256271704855126,490.40863211987977
lab_3_14,1,5.6173390737871784,34.0,242.53865671269807,23991.540597965013,0.0,595,8.43898841478399,3.3503210302491664,286.92560610265565
lab_4_0,1,2.3324259605043363,45.0,446.65382210499445,41040.99954561762,0.0,1035,9.948813522422304,2.2315150723867685,447.6966085090037
lab_4_1,0,0.3026682899919756,300.0,607.6205941712311,2871.716520902318,1.2234373256063648e-06,6964,2.036008536141548,0.22029643080499095,610.8025608424643
lab_4_2,0,0.14551868818509614,300.0,565.4197800970531,142.5917314127649,1.8616008606238792e-06,4413,1.8885066021046002,0.08327951213036437,566.55198063138
lab_4_3,0,0.16091733958084725,300.0,576.4008321333341,120.84690197548719,1.5278655300358743e-06,4899,1.9246629335085599,0.11445269348028264,577.398880052568
lab_4_4,0,0.18139874472216652,220.0,315.71693926363844,93.66986968196993,1.0430548697667024e-05,2055,1.4417366154926852,0.11724769702126003,317.18205540839074
lab_4_5,0,0.1612603093689765,300.0,522.8044283821628,115.88235853722247,8.516007646450757e-07,4166,1.7469425699873022,0.10552300143962459,524.0827709961907
lab_4_6,0,0.1915874253716188,263.0,458.02203947845123,504.4473393671359,2.771332444228933e-06,2326,1.7453765668005101,0.15260563674991057,459.0340370685342
lab_4_7,0,0.8021097832066915,165.0,289.2809503579521,169.75132348443807,2.2318239214318864e-05,278,1.7550488967318767,0.7980954908433349,289.58306796075965
lab_4_8,0,0.1324256342673597,36.0,66.53355367782478,41.72849838356032,0.0,666,1.851739817486801,0.06534828485846363,66.66263342952483
lab_4_9,0,0.19004213950829124,300.0,691.0531950356643,167.4497139904698,6.174135671560622e-07,4676,2.3090736284999136,0.1022560910960443,692.722088549974
lab_4_10,0,0.11799374748029837,15.0,41.23732062101029,5.205010795409994,0.0,120,2.7516472731794948,0.014540197288496589,41.27470909769242
lab_4_11,0,0.25976675057805704,34.0,75.07650439385148,156.9269020601146,0.0,595,2.2103572314889908,0.24010150506345102,75.15214587062569
lab_4_13,0,0.16962487806982823,280.0,617.1710668996077,279.57740665106485,1.3517471430352755e-06,2443,2.2089467846980373,0.08801519073872449,618.5050997154505
lab_4_14,0,0.1971414952132691,106.0,177.13123465385772,198.78887152481403,5.794668084445722e-05,221,1.6795574321179398,0.10177250875431253,178.03308780450163
lab_4_15,0,0.5811692175510602,82.0,181.3731316650843,1544.4994864884302,2.706847031654992e-05,756,2.223714282091651,0.5340506611687529,182.3445711315154
lab_4_16,0,0.2347264483315335,107.0,286.54167582744395,809.3706071212489,2.1351446446281886e-05,164,2.6833766458106654,0.1614119970530834,287.1213011017412
lab_4_17,0,0.15848705546676028,159.0,327.6298191572312,96.7487411570198,2.5385416186254044e-05,420,2.064176439751495,0.10110133985637274,328.2040539204877
lab_4_19,0,0.21765148792572273,88.0,226.37928727248874,1156.5565475373621,1.5899141307249757e-05,550,2.573194706936971,0.2091787517687959,226.44113421045347
lab_4_20,0,0.28754072401792063,32.0,56.593396257867404,366.0603681359088,0.0,528,1.772961356174412,0.2589097902980689,56.73476339758118
lab_4_21,0,0.11981137620813119,31.0,84.08465764930017,91.78764722112416,0.0,496,2.713152747227262,0.10156664371928166,84.10773516404512
lab_4_22,0,0.4302507594140091,26.0,39.99062390110963,126.41913565822786,0.0,351,1.5417292068705992,0.41706259305805327,40.08495937863558
lab_4_23,0,0.21278794608717985,20.0,39.85156905317529,55.5289888410515,0.0,210,1.9926114130412056,0.21247907336471347,39.85222826082411
lab_5_0,0,40.088021897840335,299.0,562.9211929009247,11881737.146158177,0.000475295267397563,7196,5.154319338772918,39.79983635917988,1541.1414822931026
lab_5_1,0,0.15148476622080437,43.0,98.30737110206941,180.7881108770804,0.0,946,2.2887274534966746,0.10708274080386208,98.415280500357
lab_5_2,0,0.1664863072316525,299.0,547.8226898303866,1025.1686878315124,8.058676734881353e-07,8610,1.83465399887059,0.1365891922451599,548.5615456623065
lab_5_3,0,0.02944442512460372,56.0,7.384793632864779,0.11455210999908058,0.0,1596,0.1325357458542725,0.026292469035726445,7.4220017678392605
lab_5_4,0,0.18963382844020568,30.0,69.83408057674994,80.57678337215188,0.0,465,2.3322938706350125,0.12260356573807803,69.96881611905037
lab_5_5,0,0.18008134155465821,68.0,130.47047850375958,329.9476341810967,0.0009575348096101347,1368,1.9221327813161186,0.1384964337679164,130.70502912949607
lab_5_6,1,0.7732466648256088,54.0,132.99405094965712,1451.7119710784386,0.0,1485,2.535990183037696,0.4819834933197717,136.94346988403558
lab_5_7,0,0.0006871842709246226,6.0,9.740796938649403,0.04475028114714771,0.0,21,1.6234661876217027,0.0006090832715265437,9.740797125730216
lab_5_8,0,0.11003214076546858,299.0,39.119336727505974,1.7445158452707212,0.0002007578311104705,14143,0.1415353571111954,0.09587661147123337,42.31907177624742
lab_5_9,1,0.6514012133467005,41.0,98.17047915743314,817.2506439113206,0.0,861,2.4263030104095327,0.5201325292837493,99.47842342679084
lab_5_10,0,0.22712087631599726,112.0,238.93222159641843,598.2844477936862,2.8570992083048378e-05,140,2.1357220937639836,0.20333172402284114,239.20087450156618
lab_5_11,0,0.3232252759443344,157.0,365.65575870482337,1870.459027739386,2.1252829540884076e-05,297,2.335711264338242,0.27064795656912755,366.706668501104
lab_5_12,0,0.3133305426924777,137.0,322.5209212392275,3607.1407420856026,2.415488399998304e-05,160,2.358828174144672,0.2760604813928626,323.1594598578201
lab_5_13,0,0.16774332282085064,299.0,37.965326457176666,4.521306644012261,0.00016133424562187872,25724,0.17569567785044937,0.11572092780693073,52.53300767728436
lab_5_14,0,0.0004898979485543336,10.0,25.305377215129596,0.16933191380876783,0.0,55,2.5305377456142306,0.0003435427913795538,25.305377456142306
lab_5_15,0,0.29174966837128274,299.0,740.2336879830585,2002.8666338099051,8.828250447936606e-07,4566,2.4823890343633854,0.22790986409694186,742.2343212746522
lab_5_16,0,0.2664116763693403,242.0,616.924131434328,1644.155238641461,1.9709010444927335e-06,1913,2.5557845961780146,0.1942536650077342,618.4998722750795
lab_5_17,0,0.08233929813281701,97.0,223.54448098756544,117.38930363804937,3.0801474373042385e-05,330,2.3056217512572084,0.04458225255686794,223.64530987194922
lab_5_18,0,0.31680423702657456,249.0,575.1452373870446,833.3028555745022,1.4779113926574518e-06,1333,2.3230163946453817,0.19806375714784516,578.4310822667001
lab_5_19,0,1.437395778987683,299.0,547.0696812381399,163.13991860446004,5.133467386870368e-06,4709,1.9925158511983594,1.2015237569753292,595.7622395083094
lab_5_20,0,0.27558035445472073,299.0,540.4398671452726,240.24073934058387,3.9396925162641514e-08,3590,1.8202990203143512,0.17169865018511138,544.269407073991
lab_5_21,0,0.1283434646938352,295.0,478.67896014447933,149.27219943212134,1.097977115845549e-06,7085,1.6249077258602147,0.09544243663576281,479.34777912876336
lab_5_22,0,0.26836838949914366,281.0,679.8602294773536,310.1407559828692,7.139635009812053e-07,2554,2.4265815024056496,0.1933189298129439,681.8694021759875
lab_5_23,0,0.15707129328005334,285.0,477.31012081978736,185.66474418504407,1.9173659309853724e-06,4233,1.6797148563418405,0.08995459662899596,478.7187340574245
lab_5_24,1,1.3169110412576985,36.0,202.7122430959708,7278.901924817578,0.0,666,5.738974968480667,0.7109196352745999,206.60309886530402
lab_5_25,1,0.09700850478178229,10.0,30.35641324333295,10.774884809270668,0.0,55,3.03575590733331,0.09335400950635356,30.357559073333096
lab_5_26,0,0.1944579554036115,90.0,229.77096128318738,387.0532333682564,2.2753625035159938e-05,496,2.5584624565284937,0.09973611115097425,230.26162108756444
lab_5_27,0,0.5740486966262452,249.0,495.8628387941568,9162.094003116192,3.433144653563221e-06,1974,2.0096926735001666,0.5063684673697809,500.4134757015415
lab_5_28,0,0.16484654308839708,184.0,356.26264113010785,472.992301230733,1.5885577753113212e-05,1252,1.9400223699645152,0.11134080424283026,356.9641160734708
lab_5_29,0,0.21434366233223412,246.0,579.5151993632263,252.52794866943682,1.9726350245369947e-06,2070,2.3630760348729223,0.10670668212859624,581.3167045787388
lab_5_30,0,0.19815756317783145,158.0,335.2574911631357,375.89858087945447,2.7680453811079507e-05,291,2.1268318265398825,0.13505426231306875,336.0394285933014
lab_5_31,0,0.10008836123846702,38.0,81.93858608738621,76.89080815070879,0.0,741,2.1564618092033787,0.09605969731004248,81.94554874972839
lab_5_32,0,0.07816728052799105,233.0,420.36263141364026,67.22963941704892,5.227823013073957e-06,2182,1.8052286128551582,0.0463694203133856,420.6182667952519
lab_5_33,0,0.1883328386101834,53.0,122.99725110749425,302.79816234475186,0.0,1431,2.324296813027442,0.13702301296698435,123.18773109045443
lab_5_34,0,0.1697768555960145,213.0,379.37907420547066,409.1806144975773,9.82509105846681e-06,795,1.7865763414884097,0.09677918565307964,380.5407607370313
lab_5_35,0,0.3110771761385502,198.0,279.44446662082964,311.78868611421586,2.530661154819614e-05,1088,1.427797608082581,0.22367706576133142,282.703926400351
lab_5_36,0,0.09581721122903347,191.0,443.2310666514702,63.660237913878916,8.584126033874266e-06,343,2.3220964267286264,0.04634247257883517,443.52041750516764
lab_5_37,0,0.05874363930910504,134.0,238.09202609285344,36.99901747285018,4.2081005910812136e-05,268,1.7774714391724473,0.03295824043840943,238.18117284910795
lab_5_38,0,0.05020025622884183,188.0,354.52684932033003,147.62446299798086,1.536162070946685e-05,2509,1.8860332143939011,0.03961297271432089,354.5742443060534
lab_5_39,1,1.4497573207405636,152.0,251.8279123409477,3195.0686165280813,0.04399655334916348,480,1.9578281908274375,1.0067608031081912,297.5898850057705
lab_5_40,0,0.0977145913650852,162.0,381.29903022431097,232.05144046477477,1.9064479491064474e-05,420,2.3551056756217634,0.054021690772432254,381.52711945072565
lab_5_41,0,0.21534008691885342,161.0,330.7505441340951,585.591596471929,2.749634599175009e-05,357,2.062433676634654,0.1144445686650364,332.0518219381793
lab_5_42,1,2.3016634964034988,124.0,171.95130124543985,1954.6790111417006,0.0002186069133165605,157,2.4195845342468076,1.1688514162401316,300.02848224660414
lab_5_43,0,0.27075287032205775,103.0,144.18331759603808,479.4623818378115,8.816957913501847e-05,283,1.408624355134995,0.2205245267475146,145.0883085789045
lab_5_44,0,0.13065559440387783,38.0,55.009607024591645,39.781768309037616,0.0,741,1.4488889096617015,0.11575430462092652,55.05777856714466
lab_5_45,0,0.1333786796656391,65.0,159.69737004722398,227.8386777083675,0.00562798108893734,1504,2.4589262210173914,0.08799943824589314,159.83020436613043
lab_5_46,0,0.29336037108390295,52.0,110.66019564866131,268.91799620646236,0.0,1378,2.1447179824254503,0.12236211586666186,111.52533508612342
lab_5_47,0,0.0004810456929176612,22.0,47.90271783521267,0.44350246882294064,0.0,253,2.1773962882565048,0.000362159530291532,47.9027183416431
lab_6_0,0,0.12948811113959338,299.0,13.604040024933775,0.010246162839892096,0.003514267186942551,42495,0.1057823276969028,0.0874493000742711,31.628915981373936
lab_6_1,0,0.16441293393615344,299.0,7.4129778766700865,0.003010281250729311,0.006303976684158175,35125,0.1251708894724664,0.1094464833131157,37.42609595226746
lab_6_2,0,0.1077650218796273,299.0,8.255245120527919,0.006546607725020974,0.0011630435672933847,36596,0.08623568958325038,0.07027795619098652,25.784471185391865
lab_6_4,0,0.12529870896356674,299.0,12.419219178354144,0.14230723748260887,0.0010550505134162306,36711,0.11328288778620368,0.06776415457935829,33.8715834480749
lab_6_5,0,0.015011476705587754,62.0,2.1213203435596424,0.005642627391981052,0.0011112558009491744,1953,0.03421484425096198,0.015011476705587758,2.121320343559643
lab_6_6,1,1.9316788311975044,290.0,908.571840247099,6389.929958385306,2.3969000413901386e-06,2050,3.416947817496795,1.3680568268421496,990.9148670740706
lab_6_7,0,0.0,44.0,0.0,0.0,0.0,990,0.0,0.0,0.0
lab_6_8,0,0.05144599580576217,299.0,7.168945389665068,0.018592053924912595,0.0019658088034714433,41990,0.04899177221107435,0.028659462382367076,14.64853989111123
lab_6_9,0,0.07619735091161382,299.0,21.404584789245504,0.11133835616243146,0.0009296806298068639,25718,0.08666240493962502,0.05848415854613726,25.91205907694788
lab_6_10,0,0.13219919725868937,299.0,5.7076035251233,0.0024943764265113228,0.0010152140923813126,44740,0.1042669677582852,0.08348302915503818,31.175823359727275
lab_6_11,0,0.3132951172523772,154.0,581.9237399453642,492.52389751512646,1.0215001889722848e-05,122,3.7896433777083836,0.12459510392009687,583.605080167091
lab_6_12,0,0.06802657514536209,299.0,8.009605483418067,0.0015142251453833197,0.0009694353013968082,42700,0.06520070834025583,0.033076854963404484,19.495011793736495
lab_6_13,0,0.6488252419344921,61.0,345.59741614340817,7779.661686200496,0.03913923972358372,1712,5.694566472333318,0.3018825421027893,347.36855481233243
lab_6_14,0,1.7675582489030788,7.0,43.09097869624218,1382.7939183759556,0.0,28,6.237849787699848,1.45190629285632,43.664948513898935
lab_6_15,1,3.2205966396039654,230.0,959.7218428404138,9536.370042475917,4.2675643479990395e-07,419,4.812656725354743,2.1498915858373606,1106.911046831591
lab_6_16,0,0.06658690526553655,299.0,8.448083392107353,0.009677215902472214,0.004293917984439826,43122,0.06871925555687394,0.022578625965534515,20.547057411505307
lab_6_18,0,0.0,44.0,0.0,0.0,0.0,990,0.0,0.0,0.0
lab_6_19,1,2.7600433526385335,79.0,70.04864381271061,416.13532660889376,0.0005550955606042983,1412,2.6436727417232593,1.1895612228985328,208.85014659613748
lab_6_21,0,0.07783148766856311,299.0,8.91260971881973,0.1269434961163854,0.0037043337285066293,41460,0.07284300036376247,0.04049886625042931,21.78005710876498
lab_6_23,0,0.0005863019699837579,8.0,47.79250311502846,0.6088250176882977,0.0,36,5.974062906615039,0.00037122278591119354,47.79250325292031
lab_6_24,0,0.7232530583913415,31.0,165.70200849718154,1348.1339730039429,0.0,496,5.352488596663508,0.6673849423659602,165.92714649656875
lab_6_25,0,0.280763283044319,116.0,514.2924572225419,1504.6616512285332,9.061112623546831e-06,64,4.441604247890853,0.0859974836079878,515.2260927553389
lab_6_26,0,0.9072882187247501,35.0,168.03792958138948,2339.635316017548,0.0,630,4.828330828577539,0.7488644993449548,168.99157900021387
lab_6_27,0,0.5230801485783414,14.0,66.12764185270784,109.4957017307061,0.0,105,4.751118557839823,0.10498138981350523,66.51565980975752
lab_6_28,0,0.09585883108614851,288.0,3.0646476143270496,0.02498287372345742,0.00023570815986661848,36919,0.07349130574543208,0.06245940509952685,21.16549605468444
lab_6_30,1,0.2697918495331267,37.0,229.26955349544352,283.876003740027,0.0,703,6.201460983261825,0.10471168963473369,229.45405638068752
lab_6_31,0,0.18370125888211247,86.0,378.8604624396692,365.61686173922607,5.8957663731368384e-06,588,4.408831063532575,0.05568267420818527,379.1594714638014
lab_6_32,0,0.19311920005956917,212.0,3.7165829736466027,0.02160052528994783,0.004408311958944715,22278,0.10231435040018906,0.1647244271798634,21.69064228484008
lab_6_33,1,1.7906547635516334,87.0,623.9631770801864,19519.8376323606,2.26998811152016e-06,546,7.334662199760493,0.9201213072211062,638.1156113791629
lab_6_34,0,0.5378668312807583,179.0,633.7655761841281,8973.593451039975,5.1372010149107665e-06,239,3.553877142142576,0.44162676221443015,636.1440084435211
lab_6_35,1,2.642411000998796,38.0,250.45265696534346,24296.45760335458,0.0,741,7.026036758227766,1.0278963563515144,266.9893968126551
lab_6_36,1,2.292038447115482,48.0,337.1736271774529,33737.399830755356,0.0,1176,7.3190613018891115,1.0137493078613031,351.31494249067737
lab_6_37,0,0.34554112967532136,148.0,671.4801746068159,1296.8565157596822,6.448195831760868e-06,80,4.549383271381762,0.08447172126457256,673.3087241645007
lab_6_38,1,2.536284638126302,46.0,44.00639158122372,588.0647514933304,0.0,1081,2.453844241156487,1.1517759655965012,112.8768350931984
lab_6_39,0,2.119098120352506,74.0,465.863177338583,29326.364177646516,5.007371448107434e-06,1045,6.457719191230228,1.5559914919087758,477.8712201510369
lab_6_40,0,2.1842430125280874,75.0,431.0420513128621,17528.53586086954,2.167969320374499e-05,1004,6.113580972109335,0.652431956193661,458.51857290820016
lab_6_41,0,0.4136561105287552,15.0,66.40877201093241,261.1204349739529,0.0,120,4.429797287279035,0.38543861631735027,66.44695930918553
lab_7_0,0,0.0005656854249298322,5.0,23.606377146864375,0.0017255892476587978,0.0,15,4.7212754620647726,0.00010632540408188617,23.606377310323865
lab_7_1,0,0.5996705949601958,219.0,622.6793348819278,19.02784139898894,0.001335690339543067,10081,2.847127433613,0.5811520542006074,623.5209079612471
lab_7_2,0,0.4599330977730163,192.0,984.2756049887654,43.78252097892302,0.001440995112516219,3638,5.136706680405737,0.325765685053542,986.2476826379016
lab_7_3,0,0.2150361401210496,96.0,397.38831149519234,12.616423318371945,0.01108033455917875,2119,4.141103713005466,0.180673008634435,397.54595644852475
lab_7_4,0,0.26935523750932827,37.0,169.75287714792933,25.40842114086518,0.0,703,4.588801174449522,0.25382191622173866,169.7856434546323
lab_7_5,0,0.175800879975046,100.0,471.44767059133943,33.287214307091354,0.011323155155545255,1608,4.71650808798756,0.10838826480727151,471.650808798756
lab_7_6,0,1.1568839104909898,34.0,159.89151900585594,284.2975599220991,0.0,595,4.813652066503484,0.5314543478260347,163.66417026111844
lab_7_7,0,0.9906857164487167,70.0,362.65388999016676,523.4255221478467,0.016383124551767415,2069,5.182267205286072,0.9828230324002742,362.75870437002504
lab_7_8,0,0.31160510879315906,206.0,1070.843827495401,121.81880460223456,0.0008074412943193255,3640,5.2036849888619185,0.20194490692019415,1071.9591077055552
lab_7_9,0,0.255691379102512,146.0,698.0683917396633,95.93003020385869,0.0040238962512707315,2001,4.7851616866662035,0.16835428924868065,698.6336062532657
lab_7_11,0,0.10194301129072195,28.0,124.55881470213178,4.627807784445179,0.0,406,4.449414241174038,0.05016383595438284,124.58359875287306
lab_7_12,0,0.35809513302685475,55.0,265.9053588572445,159.31284857884845,0.0,1540,4.842794471446782,0.22213889605977952,266.353695929573
lab_7_13,0,0.5380245257178666,57.0,195.4634422340915,94.63622749392337,0.0,1653,3.439264516342869,0.4692838971225706,196.03807743154354
lab_7_14,0,0.2897225741981457,20.0,96.82915786063617,10.842997023256268,0.0,210,4.846134837185237,0.19654729664793724,96.92269674370473
lab_7_15,1,1.513620706307225,44.0,245.42041060188944,329.4441549773419,0.0,990,5.654230663944526,1.19660723365552,248.78614921355916
lab_8_0,0,0.02804973656068515,62.0,280.66314460577115,5.194999872578555,0.011044433014806685,1910,4.526900274064925,0.010222001568217606,280.66781699202534
lab_8_1,0,0.14279435045495195,124.0,511.33302594786505,109.92277877905721,0.002506185452329532,1113,4.12514621669318,0.08986973870113324,511.51813086995435
lab_8_2,0,0.07449311320552254,342.0,51.89076975725068,8.605569287028465e-05,0.0051909228566020486,43765,0.15979000208191313,0.055114264353677354,54.64818071201429
lab_8_3,1,3.3203765802930207,29.0,331.8994426177905,99024.02750371033,0.0,435,11.703033245751163,2.2466757712800325,339.38796412678374
lab_8_4,0,0.27215672571618893,51.0,210.92369155929353,79.74615317706544,0.0,1326,4.1374313937655,0.2454188718659996,211.0090010820405
lab_8_5,0,0.16859590040200148,328.0,1154.023557555044,22.92358578395729,2.042422034754072e-05,15607,3.5215661197982486,0.07671655455486628,1155.0736872938255
lab_8_6,0,0.06558044138696072,29.0,227.8369893169238,1.8104461417796316,0.0,435,7.8564712531555765,0.0627213327463854,227.83766634151172
lab_8_7,0,0.5867057353890076,291.0,907.5354752388471,1404.502292437886,5.1143307447189054e-05,22022,3.125066726752894,0.5516682335787414,909.3944174850922
lab_8_8,0,0.17993884778160696,240.0,1190.597016927642,19.568217284351185,5.254805590231301e-05,3155,4.963408821673606,0.08182235696492164,1191.2181172016653
lab_8_9,0,0.1384681498895548,151.0,734.1197289652417,65.74895531522242,0.0010467745940132196,1143,4.862645590716406,0.10086239797225639,734.2594841981773
lab_8_10,0,0.12503770470577671,113.0,575.5919914322992,26.356534585731378,0.001263771708821851,652,5.095055951152035,0.04658112850591954,575.74132248018
lab_9_0,1,3.9557333419984997,203.0,514.8104387917945,9110.286839164159,0.0017381466170294218,576,4.32948345721492,1.8261314850248058,878.8851418146287
lab_9_1,0,0.20095244133321133,300.0,3.812947547501812,0.0710668638261053,8.253438007303817e-05,45108,0.17678726231334538,0.09638302349006135,53.03617869400361
lab_9_2,0,0.2846959864682187,300.0,22.61675432063591,1.4723350009750664,0.003649202347568567,41037,0.26796235850360955,0.12219454880851874,80.38870755108286
